"ï..internet","netdome","abortion","buyamer","condoms1","deathpen","goodeduc","gun","marijuan","moreinc","politics","pollut","sexmarr","liberal","age","educ","emplmerg","income","sex","citysize"
"1903",1,2,4,5,2,6,4,5,5,5,4,1,2,2,24,3,1,NA,1,1
"1904",1,3,1,6,5,4,4,3,1,4,2,2,4,2,43,4,1,6,2,1
"1905",1,1,6,4,6,6,6,1,3,3,2,5,6,5,28,3,1,15,1,4
"1906",2,1,4,5,6,6,2,1,1,6,5,5,6,4,24,5,1,10,1,3
"1907",1,4,2,6,3,6,5,3,3,1,5,5,1,2,58,4,1,10,2,2
"1908",1,5,4,4,2,5,4,2,6,NA,4,4,1,NA,72,6,3,NA,1,4
"1909",2,1,4,6,6,6,1,2,6,6,4,3,6,NA,23,6,4,1,1,1
"1910",2,1,3,3,6,6,1,1,2,6,5,4,1,3,27,6,1,8,1,2
"1911",1,6,5,6,6,6,3,1,1,6,6,6,1,3,37,4,2,9,2,4
"1912",2,2,3,5,1,6,5,2,3,5,2,3,1,2,41,3,1,6,2,3
"1913",2,1,6,5,6,6,4,3,3,5,5,4,3,4,50,5,1,12,2,4
"1914",1,2,4,4,3,6,3,2,5,6,3,4,3,2,45,4,2,3,2,2
"1915",1,6,6,5,6,6,1,1,5,1,1,5,6,4,72,3,1,15,1,4
"1916",1,2,4,5,2,5,2,2,1,4,2,5,1,2,54,3,1,6,1,1
"1917",1,1,1,1,6,6,1,1,6,1,4,4,6,4,66,6,1,10,2,4
"1918",1,3,6,6,2,6,4,1,2,6,2,4,3,3,56,3,3,2,2,4
"1919",1,1,4,4,4,4,3,4,1,2,1,1,1,3,45,2,1,2,1,1
"1920",1,2,4,3,1,2,1,1,1,4,3,2,5,4,47,6,1,15,1,4
"1921",1,2,6,5,4,6,4,1,1,4,3,3,3,4,40,6,1,10,2,3
"1922",1,6,2,5,5,3,3,3,1,3,3,4,3,4,55,6,1,4,2,4
"1923",1,2,6,1,2,6,5,2,2,1,2,5,1,3,67,4,1,9,2,4
"1924",1,2,3,4,4,4,1,4,1,4,3,5,1,1,34,3,1,7,1,3
"1925",1,4,5,4,1,4,3,1,5,5,4,4,2,3,47,6,1,14,1,3
"1926",1,4,1,5,1,5,5,5,1,5,4,4,1,1,54,3,1,5,1,2
"1927",1,2,1,5,1,5,2,3,2,4,4,4,1,2,47,5,1,9,1,3
"1928",1,5,3,2,5,3,6,6,6,4,1,5,1,2,30,2,4,4,1,4
"1929",1,2,6,4,6,5,4,1,6,5,6,2,6,4,46,6,1,9,1,4
"1930",1,4,6,5,6,3,2,4,4,5,1,4,5,3,48,4,1,2,2,3
"1931",2,1,6,3,2,5,4,2,4,4,2,5,4,3,33,5,1,15,2,3
"1932",1,4,1,6,1,3,3,2,1,3,5,3,1,2,59,3,3,10,2,3
"1933",1,4,1,4,2,5,5,2,1,4,1,5,1,3,29,3,1,2,2,1
"1934",1,6,1,5,6,1,6,4,1,6,2,2,1,2,26,3,1,6,1,3
"1935",1,2,1,4,5,1,1,2,1,3,5,5,1,2,69,5,3,4,2,4
"1936",1,6,1,6,6,6,6,1,2,1,3,1,3,5,39,2,1,5,1,3
"1937",1,6,4,4,3,3,4,2,2,6,4,3,1,NA,55,4,3,3,1,1
"1938",1,1,6,6,6,6,2,1,6,3,4,5,6,4,56,4,2,1,1,4
"1939",1,4,2,4,6,4,1,1,NA,4,3,6,1,2,28,1,4,3,1,4
"1940",1,5,6,5,1,6,4,2,1,4,1,3,2,3,72,3,3,4,1,4
"1941",1,1,5,2,6,6,2,3,5,4,5,3,6,5,29,5,4,15,2,4
"1942",1,5,6,4,6,5,6,1,5,5,2,2,4,3,42,4,1,3,2,3
"1943",2,1,4,4,3,4,3,1,1,3,3,5,5,4,44,6,1,13,2,3
"1944",1,5,1,5,2,5,1,4,1,5,2,4,1,1,37,3,2,8,2,1
"1945",1,6,4,6,6,6,4,2,2,6,6,3,4,5,45,3,4,1,2,4
"1946",1,5,2,1,2,3,1,1,4,1,6,3,4,4,66,4,3,10,2,3
"1947",2,1,6,4,6,2,1,1,5,2,1,5,4,4,37,5,1,15,2,4
"1948",1,1,6,6,6,6,4,4,6,4,4,6,6,4,45,4,1,4,1,1
"1949",1,2,3,6,1,6,4,6,6,4,5,5,1,NA,50,5,1,9,1,1
"1950",1,1,6,6,4,1,3,1,1,5,4,4,4,3,58,4,4,8,2,3
"1951",1,1,6,6,6,6,6,1,1,6,4,3,1,2,26,4,1,9,1,1
"1952",2,1,1,4,2,4,2,1,2,6,5,5,1,2,34,4,4,9,2,4
"1953",2,6,5,6,5,1,4,6,1,5,4,6,1,3,43,2,1,10,1,4
"1954",1,5,1,4,1,1,4,1,1,1,2,6,1,2,75,5,3,2,2,3
"1955",2,2,6,3,3,5,3,1,4,5,4,5,6,3,39,5,1,5,2,4
"1956",1,6,6,4,6,5,5,5,6,1,2,2,6,5,40,3,1,4,2,1
"1957",1,6,6,2,5,6,4,1,1,3,3,3,1,2,56,3,1,3,2,4
"1958",1,6,1,6,1,4,3,1,1,4,1,4,1,2,48,3,1,7,2,1
"1959",1,4,6,3,2,6,4,1,3,1,2,3,1,3,67,5,3,1,2,3
"1960",1,2,2,6,5,6,4,3,2,6,2,6,1,2,20,4,4,9,1,1
"1961",2,1,3,4,3,5,4,6,3,3,2,3,1,3,28,3,1,8,1,2
"1962",1,4,5,6,6,6,6,4,1,1,6,6,1,3,64,4,3,8,2,3
"1963",2,3,4,6,1,1,4,1,4,5,5,6,1,3,34,4,2,7,2,4
"1964",1,1,6,4,6,6,3,2,5,5,4,5,6,NA,48,4,4,NA,1,4
"1965",2,1,6,4,2,4,4,1,1,5,5,4,4,4,40,6,1,15,1,3
"1966",1,3,6,6,2,6,6,4,1,1,5,4,1,3,66,2,3,6,1,4
"1967",1,2,4,4,4,4,5,3,5,4,3,3,4,3,54,3,1,3,2,3
"1968",2,1,6,1,5,6,5,4,6,6,2,5,6,NA,42,6,1,NA,1,3
"1969",1,2,6,5,5,6,3,3,1,3,2,2,2,3,35,3,1,10,2,4
"1970",1,6,1,6,5,6,1,6,1,6,5,6,1,1,31,3,2,3,1,1
"1971",1,6,6,5,6,6,3,4,5,6,2,5,1,3,38,4,4,6,2,1
"1972",1,3,2,5,4,3,5,3,4,6,3,3,1,4,26,3,4,1,1,4
"1973",1,5,6,4,4,4,3,1,5,1,4,4,4,3,76,3,2,3,2,4
"1974",2,1,6,5,4,6,1,6,5,4,4,2,1,2,39,6,1,9,2,1
"1975",1,2,2,6,1,6,5,6,3,5,6,1,1,1,27,3,1,5,1,2
"1976",1,4,5,5,3,1,5,1,4,3,4,4,3,3,49,5,1,9,1,2
"1977",1,6,1,4,3,2,4,1,2,1,4,5,1,3,51,3,4,3,2,1
"1978",1,6,6,6,5,5,2,1,5,3,4,4,5,3,62,2,4,2,1,3
"1979",2,1,6,5,4,6,3,1,4,5,2,3,4,3,44,4,1,8,2,4
"1980",1,1,6,4,4,1,3,1,2,2,4,5,3,5,57,4,1,5,2,1
"1981",2,2,3,3,3,3,2,1,5,6,2,3,3,3,37,4,4,1,2,4
"1982",1,5,2,3,4,5,3,5,1,2,2,3,1,3,61,3,3,6,1,3
"1983",1,1,4,5,2,5,1,1,1,6,3,3,1,2,47,6,1,14,2,4
"1984",1,4,3,3,5,5,5,1,3,3,1,5,5,2,29,4,2,7,2,3
"1985",1,4,5,5,5,5,5,5,4,3,2,3,4,3,46,3,1,6,2,3
"1986",1,3,6,3,6,4,3,3,4,3,2,4,6,3,38,5,1,7,2,2
"1987",1,3,5,4,5,1,4,2,4,4,3,4,5,4,25,5,2,4,2,1
"1988",1,4,1,2,4,6,2,2,3,5,2,5,1,4,29,4,1,9,2,3
"1989",1,4,1,4,1,5,2,2,1,4,4,4,1,2,39,3,1,11,1,3
"1990",1,2,1,4,1,1,5,1,1,1,4,4,1,2,34,6,1,10,2,4
"1991",1,2,4,3,4,4,4,3,4,6,3,5,6,3,33,6,1,11,2,4
"1992",2,2,4,4,4,6,3,3,3,5,2,5,3,3,22,6,1,8,1,4
"1993",1,3,6,5,3,6,4,6,3,4,3,5,1,3,25,3,1,10,1,1
"1994",1,2,1,6,6,6,4,4,5,2,5,4,1,3,29,3,4,9,2,3
"1995",1,5,6,5,6,6,4,1,6,6,1,2,1,3,33,6,1,8,1,3
"1996",1,3,6,5,3,6,4,1,5,3,2,6,3,4,31,5,2,12,2,3
"1997",1,4,1,4,1,5,2,3,1,5,1,5,1,2,33,6,1,11,1,3
"1998",1,4,4,4,6,6,5,1,1,5,5,5,5,3,34,4,4,10,2,2
"1999",1,1,4,5,NA,6,2,1,2,6,1,5,3,3,50,3,1,6,2,2
"2000",1,1,1,6,6,6,6,6,6,6,1,6,1,3,21,3,1,2,1,4
"2001",1,1,1,6,6,6,3,2,6,5,1,2,4,3,34,2,4,1,2,1
"2002",1,1,6,3,5,5,2,1,3,6,4,4,6,5,23,4,4,5,2,4
"2003",1,1,1,6,2,1,1,1,1,6,1,3,1,3,30,4,1,2,2,2
"2004",1,1,5,6,6,4,5,1,1,6,2,5,6,3,19,3,4,15,2,3
"2005",1,4,5,5,6,4,6,1,6,5,1,6,4,3,31,4,1,1,1,3
"2006",1,1,1,4,5,4,1,1,1,5,1,3,1,3,19,3,2,6,2,1
"2007",1,4,1,5,6,6,2,3,1,4,1,4,1,2,33,3,4,7,2,1
"2008",2,1,1,1,1,6,6,6,6,6,6,1,1,2,33,3,1,7,1,4
"2009",1,1,1,4,4,6,1,1,1,6,1,4,6,3,29,3,4,6,2,4
"2010",1,5,3,6,4,6,1,1,4,6,5,5,5,2,27,5,1,5,1,1
"2011",2,4,5,3,4,5,3,2,1,6,1,4,4,3,24,6,2,5,1,4
"2012",1,2,3,1,2,5,3,1,1,5,2,5,1,2,58,6,1,10,2,4
"2013",1,5,4,5,3,6,6,6,1,1,5,4,1,2,73,4,3,5,1,4
"2014",2,3,1,6,1,1,1,1,1,6,1,4,1,3,62,6,1,10,1,1
"2015",2,5,4,3,4,6,4,3,2,6,2,5,2,1,45,3,1,3,2,3
"2016",1,6,1,4,3,4,4,4,4,2,4,4,4,2,44,3,4,2,2,1
"2017",1,1,6,5,4,5,4,1,5,5,2,5,5,NA,31,3,1,NA,1,2
"2018",2,1,6,4,4,4,4,1,6,3,5,3,6,2,53,5,1,6,2,3
"2019",1,1,1,1,6,6,3,2,3,6,6,3,1,1,39,4,1,6,1,4
"2020",2,1,6,5,6,6,2,6,4,6,5,4,6,2,31,3,4,7,1,3
"2021",1,2,2,2,4,6,4,2,2,5,4,2,1,5,33,6,4,2,1,2
"2022",1,4,6,6,6,6,4,6,4,3,1,3,1,5,46,3,2,5,1,3
"2023",2,2,4,4,5,1,5,2,5,5,5,5,3,2,69,4,3,7,1,3
"2024",1,1,1,6,1,2,2,1,1,1,5,1,1,NA,55,4,1,NA,1,1
"2025",2,1,1,5,1,5,3,4,1,4,5,3,1,2,55,4,1,10,1,1
"2026",1,2,1,5,3,6,4,1,1,4,2,3,1,2,36,4,1,12,2,4
"2027",1,6,1,4,5,6,5,4,2,1,2,4,3,NA,36,3,1,NA,1,2
"2028",1,5,6,2,4,6,5,2,5,5,3,2,1,1,23,4,1,5,2,4
"2029",1,6,4,3,2,6,4,5,1,6,1,3,1,2,22,3,4,10,2,4
"2030",2,1,1,5,1,4,5,1,1,3,4,3,1,2,31,6,1,NA,1,2
"2031",1,4,1,5,1,1,2,1,1,5,4,4,1,3,28,4,4,5,2,2
"2032",1,2,1,6,1,5,5,5,1,1,3,4,1,2,68,6,1,11,1,4
"2033",1,6,1,5,1,3,3,4,1,1,3,3,1,2,82,3,4,2,2,3
"2034",1,3,5,3,5,6,2,4,2,3,2,5,1,NA,67,4,3,NA,1,3
"2035",1,5,4,3,3,3,5,2,3,2,4,3,3,1,48,4,1,2,1,1
"2036",1,4,1,5,5,4,4,1,1,3,3,4,1,2,22,3,4,1,2,3
"2037",1,3,2,6,3,4,1,3,1,6,2,4,1,3,41,3,1,3,1,1
"2038",1,1,6,4,4,2,3,1,4,6,1,4,6,5,43,4,1,13,2,3
"2039",1,1,6,2,6,5,3,5,5,4,1,3,2,3,29,3,1,5,2,3
"2040",1,4,1,6,1,3,2,4,1,1,4,6,1,2,73,4,3,2,2,2
"2041",1,6,1,5,1,5,4,2,6,1,3,2,1,1,79,3,3,1,2,3
"2042",1,2,4,5,4,2,3,4,3,4,4,4,3,3,59,3,1,6,1,1
"2043",1,6,6,6,6,6,6,4,6,6,4,5,6,3,33,4,1,4,2,2
"2044",1,4,5,4,4,4,3,5,6,3,5,4,1,NA,43,4,1,NA,2,3
"2045",1,5,2,4,5,3,4,1,1,3,1,5,1,2,39,4,4,1,2,2
"2046",1,2,1,5,4,1,1,1,1,1,1,4,1,2,50,4,2,1,2,1
"2047",1,4,1,4,1,6,5,2,1,1,5,1,1,1,65,5,3,9,2,1
"2048",1,1,1,2,1,1,4,5,1,6,3,1,1,3,22,2,1,8,1,2
"2049",1,5,4,5,4,4,4,4,4,4,3,4,3,2,32,2,1,5,1,4
"2050",1,1,5,3,3,5,2,2,2,5,5,3,3,2,80,6,3,10,1,3
"2051",1,6,4,4,6,5,1,1,4,4,2,3,1,3,27,3,1,4,1,1
"2052",1,2,5,4,5,3,2,2,2,3,4,3,5,1,36,4,1,2,2,4
"2053",2,1,5,4,3,5,4,3,2,4,2,5,3,2,43,6,1,14,1,3
"2054",1,4,3,4,3,1,1,1,1,4,3,4,1,2,56,3,4,4,2,2
"2055",1,3,2,3,2,5,3,1,2,4,2,3,1,2,49,6,1,3,1,2
"2056",1,4,1,2,4,4,4,1,5,4,1,3,1,3,43,3,1,7,2,4
"2057",NA,1,6,2,6,2,4,1,2,6,5,5,6,4,28,6,1,15,2,3
"2058",1,3,2,3,2,4,1,1,4,2,1,4,NA,3,29,2,1,6,1,1
"2059",1,6,1,6,1,6,1,1,5,1,2,3,1,3,72,3,3,2,2,4
"2060",1,4,1,6,1,5,1,1,1,1,1,3,1,3,65,3,2,NA,2,1
"2061",1,6,5,5,5,1,4,1,1,4,3,3,3,NA,71,6,3,NA,2,3
"2062",1,6,4,6,4,6,6,6,1,6,1,1,1,1,26,3,1,3,1,3
"2063",1,2,6,3,5,5,5,1,1,4,6,5,1,3,58,3,1,11,2,4
"2064",2,1,1,4,1,5,5,1,1,5,2,3,1,1,26,3,1,5,1,1
"2065",2,4,3,4,5,4,4,4,2,4,2,4,5,2,29,5,2,9,2,4
"2066",1,6,1,6,6,6,1,6,1,6,1,2,1,4,38,1,4,1,1,1
"2067",1,4,6,4,5,6,5,4,5,4,5,4,6,4,45,5,4,12,2,4
"2068",1,2,4,4,6,6,5,4,1,4,6,5,4,4,69,6,2,7,2,3
"2069",1,2,6,5,4,6,3,1,6,3,1,4,3,3,43,3,1,8,2,4
"2070",2,1,5,6,4,6,4,2,2,5,4,5,1,3,31,6,1,10,1,4
"2071",2,1,6,6,5,6,6,5,5,4,1,4,4,3,23,4,1,7,1,2
"2072",2,1,1,5,1,5,4,1,1,5,3,3,1,1,51,3,4,10,2,1
"2073",2,1,4,4,3,4,3,3,2,4,3,4,3,3,41,4,1,7,1,4
"2074",2,1,5,5,5,5,3,4,4,4,4,5,3,3,50,4,4,6,2,1
"2075",2,1,5,4,3,5,4,4,1,5,2,2,2,3,37,4,1,7,1,2
"2076",1,4,1,4,3,6,3,5,4,5,2,4,1,3,36,2,1,6,1,3
"2077",1,2,1,3,3,5,1,1,1,4,2,1,3,3,31,3,2,11,2,3
"2078",1,6,1,6,1,1,1,1,1,1,6,6,1,NA,49,2,1,NA,1,1
"2079",1,1,1,6,5,6,5,4,1,5,4,3,3,3,53,3,4,8,2,3
"2080",1,2,4,4,2,5,2,3,1,4,5,4,1,2,60,5,1,8,1,3
"2081",1,2,5,5,2,2,3,2,3,4,4,3,3,3,69,3,4,10,2,3
"2082",1,6,1,4,2,2,1,1,1,5,4,3,1,2,61,6,1,11,1,3
"2083",1,4,6,4,1,6,1,1,1,6,5,5,1,1,61,4,4,13,2,4
"2084",1,5,5,5,5,5,3,1,1,3,5,5,2,2,71,3,3,10,2,4
"2085",2,1,5,4,5,1,4,1,6,6,3,5,4,3,59,6,1,15,1,3
"2086",1,5,4,6,5,5,5,1,1,5,1,6,6,2,40,5,1,12,2,2
"2087",1,1,3,5,5,6,5,6,4,2,5,4,1,3,44,3,1,5,1,1
"2088",1,5,3,1,2,4,4,1,1,2,4,3,1,2,71,3,3,7,2,2
"2089",1,6,1,5,1,1,1,1,1,3,1,6,1,1,74,3,3,8,2,4
"2090",1,1,3,4,1,3,2,1,6,5,1,4,2,2,52,3,1,14,1,3
"2091",1,1,5,2,5,6,4,1,4,4,6,3,6,3,68,3,3,9,1,3
"2092",1,5,1,6,4,2,3,4,1,2,2,3,1,2,47,3,1,1,2,1
"2093",1,4,1,6,1,6,4,1,1,3,3,4,1,1,40,4,1,10,2,2
"2094",2,1,5,4,5,4,2,3,1,4,4,3,2,3,54,4,1,11,2,4
"2095",1,4,4,4,5,5,5,2,4,3,2,5,4,3,48,3,1,6,1,2
"2096",1,5,6,6,4,6,2,4,6,3,5,4,5,NA,70,5,3,NA,1,4
"2097",1,3,3,5,6,5,2,3,4,5,2,4,5,3,20,3,2,7,2,4
"2098",1,5,5,4,6,3,5,2,6,5,1,5,6,5,37,3,4,4,2,3
"2099",1,4,5,5,5,6,5,2,2,3,4,2,2,4,71,5,3,12,2,4
"2100",1,2,3,3,5,6,1,4,1,5,2,3,3,3,57,4,3,10,1,3
"2101",1,5,1,6,1,1,5,2,1,1,2,4,1,2,63,3,4,1,2,1
"2102",2,1,4,5,5,4,4,4,4,2,4,4,2,3,43,3,1,8,1,4
"2103",1,6,1,4,1,4,1,1,1,3,2,1,1,1,54,3,1,9,1,2
"2104",1,6,6,1,5,1,6,1,1,1,1,1,1,3,57,5,3,NA,1,3
"2105",1,6,5,5,4,4,4,6,2,4,2,3,2,3,45,3,1,5,2,1
"2106",2,1,1,6,1,3,1,2,1,2,6,6,1,2,44,6,1,11,2,1
"2107",1,4,5,5,2,4,4,1,4,5,5,5,1,3,56,3,1,8,2,4
"2108",NA,1,4,6,6,4,4,4,4,1,1,4,4,3,48,4,1,NA,1,4
"2109",1,6,1,1,1,3,5,1,1,3,5,2,1,2,70,6,1,15,1,4
"2110",1,2,1,6,1,6,6,1,1,3,1,5,1,1,51,6,1,15,1,3
"2111",1,5,5,5,5,6,4,1,2,4,3,4,2,3,61,4,3,7,2,4
"2112",NA,3,2,3,3,4,3,2,2,1,6,4,1,3,66,4,3,10,1,3
"2113",1,6,4,5,2,5,1,6,2,5,1,2,1,2,82,4,3,7,1,4
"2114",1,2,6,6,6,5,4,1,2,5,1,5,6,2,38,5,1,8,2,4
"2115",1,6,6,2,6,6,6,1,1,4,1,4,6,2,43,3,1,NA,2,1
"2116",NA,5,1,3,5,1,1,4,4,6,2,3,1,2,29,2,4,1,2,2
"2117",1,3,6,5,6,5,4,5,5,1,5,3,6,5,50,4,4,1,2,3
"2118",1,3,6,5,6,5,4,2,3,2,4,4,5,3,76,3,3,3,2,3
"2119",1,6,1,6,2,1,3,1,1,4,1,4,1,3,47,3,1,3,1,1
"2120",1,1,5,4,3,5,4,1,1,4,5,4,1,2,71,6,1,12,1,2
"2121",1,4,6,3,6,1,4,1,6,2,5,5,6,5,66,4,1,6,2,4
"2122",1,1,1,5,6,6,4,4,6,5,4,6,5,NA,33,4,1,NA,2,3
"2123",1,1,5,5,2,5,3,1,4,3,5,6,1,4,71,6,3,7,2,4
"2124",1,6,2,3,1,2,3,1,1,2,5,3,1,2,77,6,3,NA,2,4
"2125",1,4,4,6,5,6,5,5,5,6,2,4,6,5,43,4,4,2,2,1
"2126",2,1,5,4,4,5,1,3,4,5,1,3,4,3,30,6,1,11,1,4
"2127",1,6,1,4,1,3,5,1,1,4,2,5,1,2,42,6,1,5,2,2
"2128",1,6,1,6,1,4,3,1,1,1,5,6,1,2,88,1,3,2,2,2
"2129",2,6,6,4,1,6,2,1,1,2,2,3,2,2,40,5,1,13,1,3
"2130",1,6,4,6,5,4,3,4,3,6,5,5,3,4,46,6,1,13,1,4
"2131",1,2,1,4,2,5,3,4,1,3,4,4,1,4,56,3,3,10,1,2
"2132",1,4,1,6,1,5,5,1,1,2,5,5,1,1,81,3,3,4,1,1
"2133",1,3,6,3,5,5,3,1,1,1,1,6,2,5,80,4,3,6,2,2
"2134",2,1,5,5,1,6,4,3,2,2,1,5,1,3,36,5,1,12,2,1
"2135",2,2,2,NA,NA,6,1,4,1,5,4,NA,1,2,49,4,1,12,1,3
"2136",1,2,1,4,1,1,3,1,1,6,5,4,1,2,48,5,4,13,2,4
"2137",1,6,2,4,5,6,3,4,1,1,2,4,1,3,72,3,3,3,1,3
"2138",1,3,2,5,2,2,3,2,1,6,3,5,1,4,48,5,1,10,2,3
"2139",1,2,6,2,5,1,2,4,5,4,4,5,4,4,70,6,3,12,1,3
"2140",1,6,5,5,2,5,2,1,1,3,1,4,1,3,48,6,1,3,2,3
"2141",2,2,1,1,1,6,6,4,1,3,1,6,1,2,68,4,1,9,1,2
"2142",1,4,5,5,1,6,6,1,1,1,6,6,1,2,33,3,1,5,1,4
"2143",2,1,5,3,3,6,4,3,4,2,3,3,2,2,49,6,1,11,2,1
"2144",1,6,1,3,1,6,6,1,1,5,2,5,1,3,28,2,2,NA,2,4
"2145",1,6,5,6,1,4,1,2,1,4,2,2,1,2,59,2,1,7,1,1
"2146",1,6,6,3,2,5,5,4,2,2,4,5,1,3,77,4,3,5,1,3
"2147",NA,6,1,5,4,3,3,1,1,3,1,4,1,3,69,3,3,NA,2,2
"2148",2,1,4,6,1,6,3,1,1,4,5,5,1,2,38,5,1,13,2,3
"2149",1,5,1,5,1,5,2,6,1,2,3,4,1,3,81,4,3,9,1,1
"2150",1,1,2,3,4,6,4,5,1,4,2,4,1,3,31,4,1,11,1,4
"2151",1,4,6,5,4,5,5,6,5,4,4,3,6,3,48,3,1,3,1,3
"2152",2,1,1,6,1,6,1,1,1,6,1,6,1,3,42,4,1,11,1,3
"2153",1,6,4,4,5,6,3,1,5,3,1,5,5,3,34,3,1,4,2,1
"2154",1,3,5,5,4,6,4,2,4,3,2,3,1,2,61,3,1,10,1,4
"2155",2,1,6,5,1,6,5,5,1,1,6,1,1,1,74,5,3,13,1,4
"2156",1,4,4,3,4,4,3,1,5,4,1,5,4,3,36,3,4,9,2,4
"2157",2,1,5,4,5,4,4,2,2,5,2,5,4,NA,35,6,1,NA,1,2
"2158",1,2,6,5,4,6,4,4,6,3,6,1,4,3,50,5,1,6,2,4
"2159",1,5,6,3,5,5,4,2,5,3,2,5,5,3,67,3,4,10,2,3
"2160",1,3,1,4,1,6,4,4,1,4,2,5,1,3,56,6,2,5,2,3
"2161",1,5,1,6,1,5,3,1,6,2,1,1,5,2,57,2,4,1,2,1
"2162",1,6,6,5,6,6,5,5,6,6,5,5,6,2,73,5,1,3,1,3
"2163",1,2,6,1,6,6,1,1,2,4,1,2,4,4,51,6,1,15,1,3
"2164",1,5,3,6,1,1,5,4,1,2,5,3,1,3,60,2,4,NA,2,1
"2165",1,3,5,3,2,3,3,3,2,2,2,2,4,3,55,3,1,10,2,4
"2166",2,1,2,5,3,1,2,1,1,5,2,5,1,2,49,5,1,15,2,3
"2167",1,4,6,6,2,5,5,1,2,6,4,3,1,NA,60,4,2,NA,2,4
"2168",1,3,5,6,6,1,2,1,1,4,2,4,2,3,73,3,3,8,2,4
"2169",1,5,4,6,1,6,6,1,4,1,1,5,1,5,59,1,4,4,1,1
"2170",1,5,4,6,5,4,4,4,4,3,3,3,6,3,79,3,3,1,2,2
"2171",2,1,5,6,3,4,4,3,1,3,3,3,2,3,36,3,1,14,2,4
"2172",1,1,5,6,6,1,1,6,1,4,1,6,1,4,68,3,3,11,1,2
"2173",1,4,4,5,1,6,4,1,1,4,3,2,1,2,35,4,1,11,1,3
"2174",1,2,4,1,3,4,5,3,1,5,4,3,1,3,33,6,1,6,1,3
"2175",1,6,4,6,5,4,6,2,1,6,5,2,3,3,50,3,1,12,1,4
"2176",1,1,2,4,4,4,4,3,2,4,3,2,2,3,39,3,2,10,2,3
"2177",1,3,6,5,6,6,6,1,4,1,6,5,1,2,66,6,3,7,1,2
"2178",1,6,5,5,5,5,4,4,6,6,1,3,3,4,44,3,4,5,1,3
"2179",1,5,5,6,6,6,5,1,1,1,2,5,1,3,50,4,1,3,1,3
"2180",1,6,1,6,1,6,6,1,1,1,6,3,1,1,75,3,3,1,2,1
"2181",2,1,5,4,3,5,5,5,5,5,5,4,2,1,26,3,1,5,1,2
"2182",1,4,4,4,4,4,4,1,1,4,4,6,4,3,62,5,4,13,2,3
"2183",1,1,5,6,1,1,4,4,1,3,4,5,1,2,45,4,1,6,2,3
"2184",2,1,2,4,2,4,4,1,4,3,3,2,1,3,72,3,3,6,2,2
"2185",2,1,6,1,6,6,1,6,6,6,1,6,1,4,44,6,1,12,1,4
"2186",1,6,1,3,6,6,3,4,1,4,1,6,1,3,52,4,4,1,2,1
"2187",1,5,4,5,5,5,5,4,6,6,4,6,4,3,31,4,1,5,1,4
"2188",1,6,6,5,1,2,1,1,1,1,6,5,1,3,71,3,3,1,2,1
"2189",1,4,2,4,5,4,2,1,1,4,2,4,2,2,43,3,1,12,2,3
"2190",2,1,1,5,1,4,5,1,1,6,1,5,1,3,59,4,1,NA,2,3
"2191",1,6,5,2,5,5,4,1,4,2,6,4,5,3,58,6,1,12,1,4
"2192",1,1,6,1,1,2,3,4,1,4,3,1,1,1,69,3,4,4,2,3
"2193",1,2,6,6,6,6,3,3,5,2,1,2,3,NA,43,5,1,2,1,4
"2194",1,4,1,5,5,5,3,1,1,5,4,2,1,2,39,5,1,3,2,1
"2195",1,1,6,4,1,6,4,1,4,3,2,4,4,4,52,5,1,14,2,4
"2196",2,1,6,6,5,6,1,1,5,5,5,2,6,2,46,6,1,15,1,4
"2197",1,3,4,5,3,6,4,6,4,3,5,4,1,3,33,4,1,13,1,4
"2198",2,1,1,6,1,6,6,4,5,6,2,2,4,2,65,3,3,15,2,4
"2199",1,5,5,4,2,6,5,2,4,4,2,2,2,1,51,1,1,10,1,3
"2200",1,4,1,3,3,3,4,3,3,4,3,4,3,3,32,3,1,6,1,3
"2201",1,5,1,5,1,5,6,5,2,3,2,6,1,2,52,3,3,9,1,3
"2202",1,1,6,3,6,6,1,1,6,5,1,6,4,4,42,5,1,9,1,4
"2203",1,6,4,6,1,6,5,6,1,3,3,1,1,3,51,3,1,4,2,2
"2204",1,2,6,4,2,6,4,3,5,4,1,2,1,3,42,4,1,12,2,3
"2205",1,6,4,6,2,5,4,1,4,4,1,3,1,3,81,6,3,1,2,3
"2206",1,3,6,3,1,6,1,1,1,2,6,4,1,3,68,6,1,15,1,4
"2207",1,3,1,6,1,6,5,4,1,3,5,4,1,2,77,3,4,4,2,2
"2208",1,3,5,4,4,6,5,2,5,5,3,4,3,2,32,4,1,7,2,1
"2209",1,6,1,1,1,6,6,1,1,4,1,1,4,1,68,2,3,2,1,2
"2210",2,1,6,5,4,5,1,2,3,4,2,2,1,3,45,4,1,6,1,3
"2211",1,2,2,4,3,5,3,1,1,4,5,3,1,2,47,3,1,11,2,3
"2212",1,4,4,6,4,6,6,6,1,5,6,2,1,3,63,5,1,3,1,1
"2213",1,3,3,4,5,5,5,4,1,3,2,4,4,3,27,3,1,4,1,1
"2214",1,2,5,6,1,4,6,1,1,1,2,3,1,2,53,3,1,12,2,4
"2215",2,1,4,4,3,4,3,3,4,3,4,5,3,3,47,2,1,3,1,3
"2216",2,1,2,6,5,6,2,6,3,5,1,2,1,3,41,3,1,3,1,2
